,id_EXIST,lang,tweet,hard_label_task1,soft_label_task1,original
203042,203042,en,<prop> relationship strong woman know want man struggle medium dark skin tone bay fun a y on ke ne mali top,1,1.0,"@emmamwanje256 No relationship is strong, women don't know what they want🤷🏾‍♂️, bayfuna yonke ne mali on top"
203043,203043,en,<org> <num> <right_single_quote> give rundown really model fart page occasionally sell bundle stray art hide art woman <right_single_quote> know page scam though kid <right_single_quote> sell <right_single_quote> see deal story literally find arol,0,0.16666666666666666,"@baby_willow94 @Derpy422 I’ll give you the rundown. Not really a model just a fart page who occasionally sells bundles of stray farts and hidden farts of other women. Don’t know if the page is a scam though, most of the vids he’ll sell you (I’ve seen the deal on his story) can literally be found arou….."
203044,203044,en,<nor> <nor> <person> <org> <prop> <prop> <org> <prop> honey u take ur bra u get home a int fitting right 8 10 woman know size imagine know shoe size white black r many colour,1,0.5,"@BanterNative @Quirky47 @moonstar124 @barbbro @emmakennytv @nofacesx @squirrelk10 @meandaringalong Honey, if u have to take ur bra off when u get home, then it aint fitting right. 8/10 women don't know their size Imagine not knowing your shoe size! I don't own a white or black  there r too many colours out there"
203045,203045,en,<noun> well honestly woman <right_single_quote> know natural scent ask say <right_single_quote> scent <right_single_quote> must two different thing,1,0.5,@bag_country Well honestly some women don’t know that they have a natural scent. When you ask them they say I don’t have a scent and I’m not musty which are two different things
203046,203046,en,many woman <right_single_quote> know difference woman woman,0,0.3333333333333333,How is it that so many women don’t know the difference between woman and women?
203047,203047,en,<noun> <verb> <org> assume meant six week sure ever carry baby woman know pregnant well past six week pregnancy yeah abortion ban tx fight overturn roe v wade continue u,0,0.5,"@a30secdirector1 @frog_bearded @mtgreenee Assuming you meant six weeks? I'm not sure if you've ever carried a baby, but some women don't know that they are pregnant well past six weeks into their pregnancy. So yeah, abortion is banned in TX and the fight to overturn Roe V. Wade continues in the U.S."
203048,203048,en,married woman know price alcohol especially husband love be,1,1.0,Most married women don't know the price of alcohol. Especially if their husbands love bev
203049,203049,en,<gpe> <verb> say well <eclipses> woman know difference challenge argue <eclipses> think anything amp everything say challenge time substance argument noise stubbornness,1,1.0,"@Ntshekzan @MashRayray I couldn't have said it better.... most women don't know the difference between challenging and arguing.... they think being against anything &amp; everything you say/do is challenging,  that time there is no substance at all in her argument it's noise and stubbornness"
203050,203050,en,<hashtag_start> ipac <hashtag_end> conviction record woman consider relationship <hashtag_start> gavin eye <hashtag_end> make clare <right_single_quote> law application but woman know <hashtag_start> care law <hashtag_end> application indicate perp likely commit <hashtag_start> abuse <hashtag_end> offence <url>,0,0.0,"#ISAC: his convictions are now on record, so any woman considering a relationship with #GavinEyles can make a Clare’s Law applicationBut most women don't know about  #ClaresLawAn application indicates: perp likely to be committing more #abuse offenceshttps://t.co/CSVvdyxo3L"
203051,203051,en,woman <right_single_quote> know take accountability woman <right_single_quote> ashamed admit absolutely correct,1,0.8333333333333334,Women don’t know how to take accountability and as a woman I’m ashamed to admit this is absolutely correct
203052,203052,en,<verb> <noun> right give woman islam <eclipses> emphasis lot woman know nothing like gender war,1,0.5,@IsmailOyelude @_hafsat_paki There are rights that were given to women in islam... But because there are no emphasis on them a lot of women don't know. So there is nothing like gender war here.
203053,203053,en,<noun> interest jo <right_single_quote> trust manage avoid say word <left_double_quote> woman <right_double_quote> discuss campaign despite research nearly half woman <right_single_quote> know <left_single_quote> cornix <right_single_quote> therefore <right_single_quote> know applies,0,0.5,"@UsdawUnion Interesting that you and Jo’s Trust have managed to avoid saying the word “woman” when discussing this campaign, despite their research that nearly half of women don’t know what a ‘cervix’ is, and therefore won’t know this applies to them."
203054,203054,en,<product> daddy stop picking mate woman know choose real one 4get co vid take boot real epidemic may month year u get take boot child ren guy slam loudly cry face loudly cry face loudly cry face loudly cry face,1,0.6666666666666666,@LjThePoem Daddy's stop picking they mate and most women don't know how to choose a real one.. 4get covid.. Toot it and boot it is the real epidemic.. May it be a few months or years.. If u get toot it and boot it with child(ren) then that guy scammed you.. 😭😭😭😭
203055,203055,en,way man handle 3 woman know woman <right_single_quote> know date haz vsite <url>,1,0.8333333333333334,No way this man handles 3 women that know each other but the women don’t know they are dating him. HAZVIITE https://t.co/F8WcFG0x4E
203056,203056,en,see <right_single_quote> always say woman <right_single_quote> know <left_double_quote> listen <right_double_quote> app loudly cry face loudly cry face loudly cry face loudly cry face loudly cry face loudly cry face,1,0.8333333333333334,"See, and y’all always say women don’t know how to “listen” on this app. 😭😭😭😭😭😭"
203057,203057,en,<prop> hate woman <right_single_quote> know misogyny mean try use face tear joy face tear joy face tear joy,1,0.5,@arielllllitaa i hate when women don’t know what misogyny means and tries to use it 😂😂😂
203058,203058,en,<org> woman <right_single_quote> know fuck want lmaz start get butterfly see couple inst gram <right_single_quote> see living average life <right_single_quote> woman <right_single_quote> nightmare,1,1.0,@h8kye Women don’t know what the fuck they want lmao they start to get butterflies when they see other couples on Instagram and don’t see themselves living an average life. That’s a woman’s nightmare
203059,203059,en,<org> <noun> <verb> foul language utter shameful remark woman know see sister mother mindset <hashtag_start> arrest clip clip <hashtag_end> <hashtag_start> anna <hashtag_end>,0,0.3333333333333333,@sekartweets @maahemaha1998 @CMOTamilnadu Such a foul language and utter shameful remarks on women. Don't know how they see their sister/mother with such mindset. #ArrestPlipPlip #Annaatthe
203060,203060,en,<noun> <org> <noun> woman know pregnant six week abortion essentially ban,1,0.6666666666666666,"@mikekotn @_dirt_vonnegut @JackPosobiec Because most women don't know they are pregnant at six weeks, abortion has essentially been banned"
203061,203061,en,<noun> <noun> episode pretty much solidify terrible head canon dean truck stop probably make old enough get bar hustle pool might bi lean towards woman sex men emotional connection skull also john rot,0,0.16666666666666666,"@hellertears @SaltAndSlowBurn That episode pretty much solidified my terrible head canon about Dean, truck stops, how he probably made $ before he was old enough to get into bars and hustle pool, and why he might be bi but lean more towards women for sex and men for emotional connections. 💀 Also John can rot"
203062,203062,en,<org> <org> <x> <org> <x> sound like idiot <left_double_quote> <right_single_quote> really lose mind lol use woman sex amp expect u nice <right_double_quote> literally say <left_double_quote> hate forever use <right_double_quote> towards men loudly cry face,0,0.5,@neverglodup @dabigdonAB @NTFxGreg @laughNsext @Not_illi708 Because you sound like an idiot. “He’s really lost his mind lol they use women for sex &amp; expect us just to be nice about it”. You literally just said “I hate and will forever use all of you” towards men 😭
203063,203063,en,<noun> <aux> <noun> <verb> sure find particularly one creep little girl like say team literally file statement somebody say pressured woman sex admit lot conduct deposition,1,0.8333333333333334,"@ZolotojKrokodil @RussellZee @AmyImhoff1701 @comicconla They're out there.  I'm sure you can find them.  Particularly the one of him creeping on the little girl.  And, like I said, his team literally filed a statement from somebody saying he pressured women for sex.  And he admitted to a lot of the conduct in his deposition."
203064,203064,en,<prop> go head si man <right_single_quote> disappoint face tear joy face tear joy rise toy suck vibration woman 7 intense suction a doi me rechargeable clip sucker nipple simulator sex toy woman sex red <url>,0,0.3333333333333333,"@LightSkinKeisha Just gone head and but it sis you and your man won’t be disappointed 😂😂    Rose Toys, Sucking Vibrator for Women with 7 Intense Suction, Adorime Rechargeable Clit Sucker Nipple Stimulator Sex Toys for Women for Sex, Red https://t.co/jgMJwkoVWv"
203065,203065,en,<noun> <org> <noun> men like sit shade woman sex later tonight <right_single_quote> log porn hub premium prescription,1,1.0,"@shreemism @Teddywklein @BadMedicalTakes Men like you will sit here shaming women for sex, then later tonight you’ll log in to pornhub on your premium prescription."
203066,203066,en,<org> ah link pay woman sex rare,1,0.6666666666666666,"@notlittleredlo Ahh, his kink is to pay women for sex. How rare."
203067,203067,en,<adj> <prop> ok traffic woman sex,1,1.0,@CeciliaBTory @ZunJoniga But you're OK with trafficking women for sex?
203068,203068,en,2 woman arrest connection allege human traffic cbs dallas fort worth police arrest a rely lopez gun m n fabiola garden woman allegedly tie sale woman sex <url> <hashtag_start> slavery <hashtag_end> <hashtag_start> organize crime <hashtag_end>,1,0.8333333333333334,2 Women Arrested In Connection To Alleged Human Trafficking - CBS Dallas / Fort Worth: Police arrested Arely Lopez-Guzmán and Fabiola Cardenas. Both women allegedly had ties to the sale of women for sex against their will. https://t.co/GETQxl8euW #slavery #organizedcrime
203069,203069,en,situation whereby men use woman sex situation whereby men use woman sex understand this e 2 different,1,1.0,"I've been a situation whereby men uses women for sex, and I've been in a situation whereby men uses women for sex. I don't understand how thise 2 should be different."
203070,203070,en,somebody index facebook n tell <right_single_quote> lame n stop receive woman sex <right_single_quote> b honest enough man get lady speech <url>,1,1.0,Somebody inbox him on Facebook n tell him he’s a lame n he should stop deceiving women for sex. You can’t b honest enough of a man to get some from a lady … sheesh https://t.co/yf6nibVpxD
203071,203071,en,read book call rag chapter 3 far guy complete hole talk con artist us woman sex money get high also narcissistic low use anybody manipulation money scheme get drug,1,1.0,reading a book called rags I'm on chapter 3 and so far the guy is a complete a hole it talks about how he is a con artist . He uses women for sex and money to get high . also is a narcissist on the down low and use anybody for his own manipulation and money scheme to get drugs..
203072,203072,en,<verb> talk one front jesus christ woodwind woman fall love sleep dump nothing non consensual lmaz too pretend fall love woman sex soo 2002,1,1.0,"@ToyosiGodwin Not to talk of the one that fronts with Jesus Christ here and hoodwink women into falling in love with him and sleeping with them, then dumping them. Nothing non-consensual but lmaoooo, pretending to fall in love with women for sex, soo 2002."
203073,203073,en,<person> trump defender cling shred ambiguity deny insanity say like say mother spends time bar men pay woman sex say prostitute <eclipses>,1,0.8333333333333334,@michaeljburry Again. Trump defenders cling to a shred of ambiguity while denying the insanity of what he said. It's like I say 'Your mother spends all of her time in bars where men pay women for sex' -- now I didn't say she was a prostitute...
203074,203074,en,<noun> <noun> <org> <noun> <adj> <num> <org> <right_single_quote> okay use manipulate angry woman use men money mad use woman sex want sex could hire sex worker <right_single_quote> try attractive 30 year old,1,0.6666666666666666,"@AlfieReality @chewing2bacca @JayPriceman @TheHoopSchool @Sacfoodie916 @FromRagsToGP @stoolpresidente So it’s okay to use and manipulate them? Are you angry when women use men for money? If so, you should be mad at him using women for sex. If he wanted sex, he could have hired a sex worker. He wouldn’t try this on an attractive 30 year old."
203075,203075,en,<noun> disgust low life turkey misuse abuse authority pressure woman sex jail long time never allow disgrace police uniform worse,1,1.0,@Breaking911 What a disgusting low life turkey. To misuse and abuse authority to pressure women for sex. He should be jailed for a very long time and never allowed to disgrace a police uniform again. He's the worse.
203076,203076,en,<person> union need stop picking woman sex mess woman ex need run,1,1.0,@factistru Binion needs to stop picking up women for sex.  He is just as messed up as his woman and the ex needs to run!
203077,203077,en,<org> <person> <verb> tourist catch shoplift deport recently deny entry extreme anti van er religious leader guy run seminar others guy manipulate woman sex amongst others,1,0.8333333333333334,"@NeilWC2010 @lordsidcup @Reuters If you were a tourist and were caught shoplifting, you'd be deported.They recently denied entry to extreme anti-vaxxers, some religious leaders and a guy that runs seminars to others guys to manipulate women for sex (amongst others)."
203078,203078,en,<prop> <person> <prop> nah men mainly date woman sex purpose,1,1.0,@slimstickk1 @Christopher_Zig @elefaantz Nah men mainly date women for sex purposes only
203079,203079,en,<punct> <noun> <noun> <verb> <prop> <prop> <org> <prop> <gpe> <noun> <prop> tell age go movie 1st run every guy dream <eclipses> hold beautiful woman sex funny still remember fall foliage graduate high school 1966 wee jun s want shirt aller sock amp khaki upheld coat amp tie tradition male uva,1,0.6666666666666666,"@wRaldri @PheatonG @TurnerEdwin @Soxwriter @ArchivesDe @wrangler3chevy @Wrangler @MeierDarryl2 @tmartinmss @RandyLHallman @slcinva12 Telling my age. Went to that movie 1st run. Every guy's dream... being held by beautiful women for sex. Funny, I still remember the fall foilage. I graduated high school 1966. Weejuns, Gant shirts, Adler socks &amp; khakis. We upheld the coat &amp; tie tradition at then all-male UVA."
203080,203080,en,<adp> <noun> like deceived woman sex sum,1,0.8333333333333334,@CoachMaxGood @ChampionsTour Just don't like how he deceived  all those women for sex.  He's scum.
203081,203081,en,<gpe> <person> woman lock dm say men dm open woman ask unsolicited cock pic ff men need stop shit like oh wore skirt must tag,1,1.0,"@Tareqbsher @isitreallymoira Why should women have to lock  DM's  ? You saying only men can have DM's open because women that do are asking for unsolicited cock pics ? Ffs men need to stop with this shit , it's like oh you wore a skirt you must of been gagging for it"
203082,203082,en,funny come men experience cat call woman go street everyday,1,0.8333333333333334,"and what so funny about it, is it came from MEN who did not experienced most of the cat callings that WOMEN have to go through in the streets EVERYDAY."
203083,203083,en,<noun> woman ready catch murder charge skull,0,0.5,@frogwrlds women have to ready to catch that murder charge then 💀
203084,203084,en,<org> <noun> woman still live men understand humor roll floor laugh grind face big eye,1,0.5,@Brezia_Tomson @missy_steak Women have to still live with them… only men can understand their humor 🤣😃
203085,203085,en,<x> wait try say <right_single_quote> pro choice abortion horrible thing woman go <right_single_quote> hard choice <right_single_quote> pro life option <right_single_quote> purposely <right_single_quote> want kill little pea body still support loudly crying face loudly cry face loudly cry face,0,0.5,@bvllockk no wait is she trying to say she’s pro choice but abortion is just a horrible thing women have to go through and it’s a hard choice but they’d be pro life if that was an option/don’t purposely don’t want to kill a little pea in their body but she still supports it or 😭😭😭
203086,203086,en,realize <right_single_quote> reason woman thing <url>,1,0.6666666666666666,do they realize they’re the reason women have to do those things?… https://t.co/3eTbPv05lt
203087,203087,en,<noun> <prop> woman endure transvaginal ultrasound exercise right court endure camera,1,0.6666666666666666,"@JoyceWhiteVance @michaelharriot If women have to endure transvaginal ultrasounds to exercise their rights, the courts can endure cameras."
203088,203088,en,<prop> <org> <org> <right_single_quote> start explore woman offer genre cinema pandora box begin <url>,0,0.0,@sarah_angliss @gazelletwin @daphneoram We’ve only started to explore what women have to offer genre cinema- Pandora and her box were only the beginning. https://t.co/6yfdGD71eC
203089,203089,en,<org> <gpe> 1 demi moore pose naked 90 pregnant <right_single_quote> day <left_double_quote> love lucy <right_double_quote> woman hide pregnancy stop drama queen woman <right_single_quote> baby naturally surrogate adoption,0,0.5,"@nightmarefaith @LilNasX (1) Demi Moore posed naked in the 90s while pregnant. These aren’t the days of “I Love Lucy” where women have to hide their pregnancies. Stop being a drama queen.As for the women who can’t have babies naturally, surrogacy and adoption."
203090,203090,en,awful take write woman lmaz it suck woman scratch claw fight even fraction men especially since men sport team underwhelming suck <url>,1,0.8333333333333334,"awful take written by a woman. lmaoit sucks that women have to scratch and claw and fight to even have a fraction of what men do, especially since some men's sports teams are underwhelming and suck too. https://t.co/C3isuRzueV"
203091,203091,en,know bubble men initiate conversation woman woman make first move real life need men stop talk unnecessarily,0,0.3333333333333333,You know how on Bumble men can't  initiate conversation with women and women have to make the first move? That but in real life. I need men to stop talking to me unnecessarily.
203092,203092,en,first woman award nobel prize polish scientist polish woman fight independent equal towards men woman bad human thus right decide right body <hashtag_start> one <hashtag_end> <url>,1,0.6666666666666666,First woman who was awarded with Nobel Prize was Polish scientist. All the more so Polish women have to fight to be independent and equal towards men. Women are not worse humans thus they have to have a right to decide about their rights and body! #NotOneMore https://t.co/IYFlM0jzFI
203093,203093,en,<org> think beautiful supermodel time disappear shock would something like sad woman adhere drastic procedure vanity,0,0.3333333333333333,"@ETCanada I thought she was the most beautiful supermodel of her time, she disappeared and I'm in shock she would do something like this, sad how women have to adhere to such drastic procedures. Vanity"
203094,203094,en,<left_double_quote> didnt know woman strong order survive <left_double_quote>,0,0.5,"""Didnt you know women have to be strong in order to survive"""
203095,203095,en,city wide tactical alert know murderer among many among u chief football game many hard work woman murder tactical alert land budget 8m day let <right_single_quote> see real force find fucking cockroach <url>,0,0.16666666666666666,"Where is the city wide tactical alert? A known murderer (among many) is among us and the Chief was at a football game How many hard working women have to be murdered for a tactical alert?LAPD budget of $8M a day, let’s see a real $how of force to find this fucking cockroach https://t.co/TPvUI8hDrj"
203096,203096,en,pregnant woman give birth basement russian artillery fire city <url>,0,0.0,Pregnant women have to give birth in a basement because of Russian artillery firing at the city. https://t.co/tsEmwSNZ26
203097,203097,en,point woman ask access <left_double_quote> break <right_double_quote> men within community cause <right_single_quote> lot good brother substantial wealth <url>,1,0.6666666666666666,At some point women have to ask themselves why they only have access to the “broke” men within their communities.. Cause it’s a lot of good brothers out here with substantial wealth.. https://t.co/kFEpOEKk8L
203098,203098,en,<noun> hi <right_single_quote> esthetician know black woman use nd tag laser due pigment skin <right_single_quote> good article laser hair removal black ppl smile face open hand <url>,0,0.16666666666666666,"@BadGyalBasil Hi! I’m no esthetician, but I know we Black women have to use the Nd: YAG laser due to the pigment in our skin. Here’s a good article about laser hair removal for Black ppl 🤗 https://t.co/pSDIkX6nuo"
203099,203099,en,embrace roleplay improve negotiation skill sara <person> share <right_single_quote> important episode <punct> <url> <hashtag_start> negotiation <hashtag_end> <hashtag_start> sale <hashtag_end> <url>,0,0.0,Why should you embrace roleplaying to improve your negotiation skills? Sara @sklasch shares why it’s so important in this episode of @NegotiationPod! https://t.co/Lk57zcyyQS #Negotations #Sales https://t.co/05Tk59SyJj
203100,203100,en,corn as men shit like even ask <right_single_quote> type say <left_double_quote> woman offer pussy <right_double_quote> first fuck nigra <right_single_quote> even offer face raise eyebrow <url>,1,1.0,"Corny ass men do shit like this, as if they were even asked. He’s the type to say, “all women have to offer is pussy”First of all fuck nigga, I didn’t even offer that. 🤨 https://t.co/UtSgo6NIdX"
203101,203101,en,new video channel upload woman male friend <url>,1,0.8333333333333334,"New Video on my channel JUST uploaded:Women Shouldn't Have Male Friends, Here's Why https://t.co/C2dVLSoquf"
203102,203102,en,annoys people would ask plan family husband 35 baby ken apa to lak re eki th an woman <right_single_quote> plan else get hard conceive one day list go,1,0.5,"But it annoys me when some people would ask why should I plan to have family, my husband is 35 and I should be having babies now, kenapa tolak rezeki tuhan, women shouldn’t plan or else it will get harder to conceive one day and the list goes on.."
203103,203103,en,especially consider guy say woman vote right act like say hate woman big deal,1,0.8333333333333334,"especially considering this is the guy who says women shouldn't have voting rights, and then acts like saying he hates women is a big deal"
203104,203104,en,<noun> <x> <gpe> <org> <noun> basically say woman spoil spend money men,1,0.6666666666666666,@xolile_h @KB31777100 @PrinceLigos @Brian_Thee_MVP @phindymola So you basically saying women shouldn't spoil or spend their money on men?
203105,203105,en,professor tell woman <right_single_quote> business get <left_double_quote> excellence teach <right_double_quote> award,1,1.0,Not the professor who told me women shouldn’t be in business getting the “Excellence in Teaching” award
203106,203106,en,<person> gross royalty woman put shit humiliating,1,0.5,@DailyStuffMag This is so gross. Royalty or not women shouldn't have to put up with this shit. Its humiliating.
203107,203107,en,<noun> response <left_double_quote> woman play james bond <left_double_quote> argument earlier week,1,1.0,"@KatiePavlich Is that in response to the ""women shouldn't play James Bond"" arguments earlier this week?"
203108,203108,en,another day another woman assault public guard nothing useful certainly <right_single_quote> prevent happen woman <right_single_quote> feel unsafe woman,1,0.8333333333333334,"Another day, another woman assaulted in public. Guards will do nothing useful, and certainly won’t prevent it happening again. Women shouldn’t have to feel unsafe just for being women."
203109,203109,en,<org> know bring private life anyone many child many different woman really trust pm live sink estate tower hamlets track record hat seem love,0,0.16666666666666666,@gerrypimm And I know you shouldn't bring his private life into it but anyone who can have that many children with that many different women shouldn't really be trusted as PM. If he lived on a sink estate in Tower Hamlets with that track record he'd be hated by those that seem to love him.
203110,203110,en,<prop> tweet ing burner woman <right_single_quote> muscle make angry please <right_single_quote> draw anyone rw by beef insane muscle would make mad especially yang blake repeat woman belong kitchen gym especially yang blake,1,1.0,"@sapphicgaze me, tweeting from a burner: women shouldn’t have muscles it makes me so angry please don’t draw anyone from rwby beefy with insane muscles that would make me so mad especially yang or blake i repeat women belong in the kitchen not the gym especially yang or blake"
203111,203111,en,<x> <org> <org> need representation interest big best program solely run men coach training young woman <right_single_quote> male dominate profession opinion,0,0.3333333333333333,"@CallMichele @NWMGB @NWSelect We NEED more representation. It just interesting that some of the biggest and best programs are solely ran by men. Coaching and training young women shouldn’t be a male dominated profession, in my opinion"
203112,203112,en,<person> <num> <verb> dude biological men pretend woman play girl sport period,1,0.8333333333333334,@emilkanna @Taffy_Teacher @jk_rowling Dude biological men pretending to be women shouldn't be playing in all girls sports period
203113,203113,en,<left_double_quote> hypocrisy lose u bunch people run around shout bodily freedom come vaccination one think woman <right_single_quote> able decide whether wish pregnant <right_double_quote> <org> <url>,1,0.8333333333333334,“The hypocrisy is not lost on any of us that a bunch of people running around shouting about bodily freedom when it comes to vaccination—are the same ones who think women shouldn’t be able to decide whether or not they wish to be pregnant.” @abbygardner https://t.co/CwhFYNyC14
203114,203114,en,<cardinal> fat woman fat work workout clothes like feel good wearing fat phobia want fat woman hate much hate get go fck,1,1.0,@IsabelOakeshott So: fat women shouldn't be fat so they should work out but they shouldn't have workout clothes they like and feel good wearing. You're so fatphobic you want fat women to hate themselves as much as you hate them. Got it.Go fck yourself.
203115,203115,en,<adj> <org> <noun> <org> think woman allow mention body part odd,1,0.8333333333333334,@MunchyGM @helenstaniland @ethangalant @etotheipie Do you think that women shouldn't be allowed to mention body parts?How odd.
203116,203116,en,<prop> <prop> <verb> woman agency <left_double_quote> choice <left_double_quote> put feminist roll floor laugh roll floor laugh roll floor laughing,1,1.0,"@RasikaT7 @k_kiwi001 @ANI So women shouldn't have agency or ""choice"" as you put it??? Some feminist. 🤣🤣🤣"
203117,203117,en,<verb> well <right_single_quote> juvenile insult something grown woman <right_single_quote> resort people use <right_single_quote> losing argument anyway,1,0.8333333333333334,@realitytvhooked Well it’s a juvenile insult and something grown women shouldn’t resort to. People only use it when they’re losing the argument anyway.
203118,203118,en,<punct> nah hate drive like pass amp somehow privileged drive presence also woman get big as vehicle need amp drive,1,1.0,"@skynight4703 Nah, I just hate they drive like asses &amp; as if we are all somehow privileged to be in their driving presence. Also, women shouldn't get big ass vehicles they don't need &amp; can't drive"
203119,203119,en,men think woman <right_single_quote> afraid men pls stay away,1,0.5,Men who think women shouldn’t be afraid of men pls stay away
203120,203120,en,<noun> woman smile next people make uncomfortable make feel comfortable,1,0.5,@Chris_Hoare Women shouldn't have to smile next to people that make them uncomfortable to make you feel more comfortable.
203121,203121,en,powerful night full moon receive spiritual affirmation present opportunity teach craft woman exit federal institution,0,0.16666666666666666,Such a powerful night for a full moon. Received spiritual affirmations and was presented with the opportunity to teach my craft to women who are exiting federal institutions.
203122,203122,en,<noun> <noun> <prop> <noun> woman actually get mill per season include camera,0,0.0,@nivey1120 @IsaacLo37036756 @michaelja__ @itsturtletime_ Some women actually got more than a mill per season including Tamera
203123,203123,en,<verb> www lt wider foot woman like colour 23 colourways adrenaline 6 width 3x black 2x grey 1x white imagine <hashtag_start> run happy <hashtag_end>,0,0.0,"@brooksrunning WFWLCT: Wider foot women like colour too. 23 colourways for Adrenaline. 6 for D-width. 3x black, 2x grey, 1x white. I can only imagine #runhappy"
203124,203124,en,<verb> hmm could donate woman shelter homeless shelter ronald mcdonald house sick kid many worthy ppl amp place amp meanwhile ukraine call woman send thing fc king insane,1,0.5,"@bbqchiickn Hmm could donate to a women's shelter, homeless shelter, Ronald McDonald House (for sick kids) so many other worthy ppl &amp; places &amp; meanwhile in Ukraine, but these so called women send $ to this thing??? How fvcking insane!!"
203125,203125,en,<gpe> hate female character real woman,1,1.0,@haileyccos i hate female characters AND real women
203126,203126,en,funny good guy date mean ugly woman <url>,1,0.8333333333333334,why do funny good guys date mean ugly women https://t.co/A2jj9QQ7j7
203127,203127,en,<org> <right_single_quote> clear sexual abuse systemic perpetrator fault people aware type abuse occur nothing applaud woman hero bravery speak trauma bring awareness sexual abuse,1,0.6666666666666666,@nprpolitics It’s clear sexual abuse is systemic. Not only are perpetrators at fault but so are people who are aware this type of abuse is occurring and doing nothing about it. I applaud these women (HEROES) for their bravery to speak on their trauma to bring awareness to sexual abuse.
203128,203128,en,<org> murder always allege woman matter clear evidence,1,1.0,"@harmonychlorine murder is always alleged for women, no matter how clear the evidence is"
203129,203129,en,<into> god dream woman always anal mmmm,1,1.0,@RoseKingman16 God my dream women always doing anal mmmm
203130,203130,en,know lot choice <hashtag_start> give tuesday <hashtag_end> help new <verb> circle raise 500 support woman college trade school expense small business seed funding amp woman serve nonprofit donate cost afternoon late <url> <url>,0,0.0,"I know you have a lot of choices on #GivingTuesday Help our new @AttaGirlGiving Circle raise $500 to support women with college or trade school expenses, small business seed funding, &amp; women-serving nonprofits. Donate the cost of this afternoon's latte https://t.co/AT9CIFxthO https://t.co/HIVk9ezoUb"
203131,203131,en,really get one clip hand face tear joy run u amp uk get ugly yt woman guess anything get paper huh grind face sweat <url>,1,0.8333333333333334,You really got them on this one👏😂They run to the US &amp; UK to get with some of the ugliest yt women. I guess anything to get those papers huh😅 https://t.co/B0w73w3fVx
203132,203132,en,conservative trans phobia cup woman pack sh meat,1,1.0,Conservatives be transphobic cuz now there are women packing more shmeat then them.
203133,203133,en,check listing add <hashtag_start> posh mark <hashtag_end> closet oxo woman top red brown seed bead necklace alike accent size <url> <hashtag_start> shop closet <hashtag_end> <prop>,0,0.0,"Check out this listing I just added to my #Poshmark closet: Xoxo Women's Top, red, with brown seed bead necklace-alike accent. Size S/M. https://t.co/qvFAlMCP4S #shopmycloset @poshmarkapp"
203134,203134,en,<noun> <org> improve life family immigrant climate action crucial health care prescription available childcare pre k allow woman men return work force afford housing vote america congress,0,0.0,"@RepJerryNadler @POTUS This will improve the lives of families and immigrants. Climate action is crucial now, health care and prescriptions should be available for all, and childcare and pre-k will allow women and men to return to the work force and afford housing. Vote for America Congress!"
203135,203135,en,fat men slim woman handshake <url>,1,0.8333333333333334,Fat Men and slim women 🤝 https://t.co/dNXbjhby3m
203136,203136,en,roll floor laugh woman wrestle woman wrestle woman wrestle woman wrestle woman wrestle woman wrestle backhand index point woman wrestle woman wrestle backhand index point woman wrestle woman wrestle woman wrestle woman wrestle woman <right_single_quote> boot woman <right_single_quote> boot hi meme man woman wrestle,0,0.5,⠀ ⠀ ⠀  🤣　   🤼‍♀️🤼‍♀️🤼‍♀️    🤼‍♀️   🤼‍♀️　🤼‍♀️   👇   🤼‍♀️🤼‍♀️ 👇  　  🤼‍♀️　🤼‍♀️　   🤼‍♀️　 🤼‍♀️　   👢     👢Hi. i'm the MEME MAN of women wrestling
203137,203137,en,<gpe> <prop> people new england wonder join canada republicans cement full dictatorship likely sure hell <right_single_quote> go let micromanage live woman <right_single_quote> uterus time,1,0.6666666666666666,"@DemocraticDaisy @RonFilipkowski Some people in New England are wondering about join Canada if Republicans cement the full dictatorship which they likely will, we sure as hell ain’t going to let them micromanage our lives and women’s uterus all the times."
203138,203138,en,<verb> bos peer prior job use text facial expression mt say f ck another way try control woman room life men petty woman tell look act say work,1,0.8333333333333334,@LauraAnnSTL My boss and peers in my prior job used to text me about my facial expressions during mtgs. I say F*CK them - this is another way for them to try to control women. I have no room in my life for men and petty women telling me how to look and act and what to say at work.
203139,203139,en,another percent man woman <right_single_quote> change room <hashtag_start> never happen <hashtag_end> <hashtag_start> sex gender <hashtag_end> <prop> day many men many <url>,1,0.8333333333333334,Another pervert man in women’s changing rooms. #thiswillneverhappen #sexnotgender @AyoCaesar what day you? How many men is too many? https://t.co/ZxDAsBpab5
203140,203140,en,sell sunset jam sell tampa black woman brokerage yes sign black girl luxury please,0,0.3333333333333333,Selling Sunset is my jam but Selling Tampa with an all black women brokerage. Yes sign me up for black girl luxury please
203141,203141,en,<noun> know feel well get good soon bouquet xx <url>,0,0.16666666666666666,@Wild_Womyn I know that feeling too well :( get better soon 💐 xx https://t.co/GTPwjabkUN
203142,203142,en,<adv> <noun> <noun> <noun> know true right know follow party line shun seriously know really true,0,0.16666666666666666,"@julesalboyh @ariana_erbon @Wild_Womyn @mattxiv You know that's not true, right? I know you have to follow the party line or be shunned, but seriously, you know it's not really true?"
203143,203143,en,every time read woman get hysterical <url>,0,0.16666666666666666,everytime i read womyn i get hysterical https://t.co/ndiZN5Uawv
